Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,Total Time,#Passed Test Case,#Test Case,RPS
question_5,100,0,wrong_5_043.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        largest = lst [ 0 ]
        for i in lst :
            if ( i > largest ) :
                largest = i
                lst . remove ( largest )
                a . append ( largest )
    return a [ : k ]


","def top_k ( lst , k ) :
    a = [ ]
    while lst :
        largest = lst [ 0 ]
        for i in lst :
            if ( i > largest ) :
                largest = i
                lst . remove ( largest )
                a . append ( largest )
    return a [ : k ]


","def top_k ( lst , k ) :
    a = [ ]
    while lst :
        largest = lst [ 0 ]
        for i in lst :
            if ( i > largest ) :
                largest = i
        lst . remove ( largest )
        a . append ( largest )
    return a [ : k ]


",{'top_k': 'correct_5_218.py'},{'top_k': ''},"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        largest = lst [ 0 ]
        for i in lst :
            if ( i > largest ) :
                largest = i
        lst . remove ( largest )
        a . append ( largest )
    return a [ : k ]
",N/A,0.609,1.047,0.000,0.000,5.375,0.125,7.172,5,5,0.095
question_5,100,0,wrong_5_044.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    af_sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in a :
            if ( element > biggest ) :
                biggest = element
            lst . remove ( biggest )
            af_sort . append ( biggest )
    return af_sort [ 0 : k ]


","def top_k ( lst , k ) :
    af_sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in a :
            if ( element > biggest ) :
                biggest = element
            lst . remove ( biggest )
            af_sort . append ( biggest )
    return af_sort [ 0 : k ]


","def top_k ( lst , k ) :
    af_sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        af_sort . append ( biggest )
    return af_sort [ 0 : k ]


",{'top_k': 'correct_5_205.py'},{'top_k': ''},"def top_k ( af_sort , k ) :
    ref_af_sort = [ ]
    while af_sort :
        biggest = af_sort [ 0 ]
        for element in af_sort :
            if ( element > biggest ) :
                biggest = element
        af_sort . remove ( biggest )
        ref_af_sort . append ( biggest )
    return ref_af_sort [ 0 : k ]
",N/A,0.609,0.922,0.000,0.000,0.219,0.188,1.953,5,5,0.233
question_5,100,0,wrong_5_045.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    newlst = [ ]
    while ( len ( newlst ) <= k ) :
        maximum = lst [ 0 ]
        for i in lst :
            if ( i > maximum ) :
                maximum = i
        newlst . append ( maximum )
        lst . remove ( maximum )
    return newlst


","def top_k ( lst , k ) :
    newlst = [ ]
    while ( len ( newlst ) <= k ) :
        maximum = lst [ 0 ]
        for i in lst :
            if ( i > maximum ) :
                maximum = i
        newlst . append ( maximum )
        lst . remove ( maximum )
    return newlst


","def top_k ( lst , k ) :
    newlst = [ ]
    while ( len ( newlst ) < k ) :
        maximum = lst [ 0 ]
        for i in lst :
            if ( i > maximum ) :
                maximum = i
        newlst . append ( maximum )
        lst . remove ( maximum )
    return newlst


",{'top_k': 'correct_5_174.py'},{'top_k': ''},"def top_k ( lst , k ) :
    newlst = [ ]
    while ( len ( newlst ) < k ) :
        maximum = lst [ 0 ]
        for i in lst :
            if ( i > maximum ) :
                maximum = i
        newlst . append ( maximum )
        lst . remove ( maximum )
    return newlst
",N/A,0.672,0.891,0.000,0.000,0.312,0.109,2.016,5,5,0.023
question_5,100,0,wrong_5_046.py,fail_timeout,1,1,"def top_k ( lst , k ) :
    new_list = [ ]
    while ( len ( new_list ) < k ) :
        maximum = max ( lst )
        new_lst . append ( lst )
        lst . remove ( maximum )
    return new_lst


","def top_k ( lst , k ) :
    new_list = [ ]
    while ( len ( new_list ) < k ) :
        maximum = max ( lst )
        new_lst . append ( lst )
        lst . remove ( maximum )
    return new_lst


","def top_k ( lst , k ) :
    new_lst = [ ]
    while ( len ( new_lst ) < k ) :
        maximum = max ( lst )
        new_lst . append ( maximum )
        lst . remove ( maximum )
    return new_lst


",{'top_k': 'correct_5_025.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_list = [ ]
    while ( len ( new_list ) < k ) :
        maximum = max ( lst )
        new_list . append ( maximum )
        lst . remove ( maximum )
    return new_lst
",N/A,0.656,0.188,0.000,0.000,0.047,60.016,60.922,0,5,N/A
question_5,100,0,wrong_5_047.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        for n in range ( 1 , len ( lst ) ) :
            biggest = lst [ 0 ]
            if ( lst [ n ] > biggest ) :
                biggest = lst [ n ]
                lst . remove ( biggest )
                sorted_lst . append ( biggest )
    return sorted_lst [ 0 : 3 ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        for n in range ( 1 , len ( lst ) ) :
            biggest = lst [ 0 ]
            if ( lst [ n ] > biggest ) :
                biggest = lst [ n ]
                lst . remove ( biggest )
                sorted_lst . append ( biggest )
    return sorted_lst [ 0 : 3 ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in range ( len ( lst ) ) :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


",{'top_k': 'correct_5_115.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in range ( len ( lst ) ) :
            if ( lst [ n ] > biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]
",N/A,0.781,1.297,0.000,0.000,2.312,0.250,4.656,5,5,0.333
question_5,100,0,wrong_5_048.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        for n in range ( 1 , len ( lst ) ) :
            biggest = lst [ 0 ]
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
                lst . remove ( biggest )
                sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        for n in range ( 1 , len ( lst ) ) :
            biggest = lst [ 0 ]
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
                lst . remove ( biggest )
                sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in range ( len ( lst ) ) :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


",{'top_k': 'correct_5_115.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in range ( len ( lst ) ) :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]
",N/A,0.609,1.250,0.000,0.000,1.281,0.141,3.297,5,5,0.315
question_5,100,0,wrong_5_049.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in lst :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in lst :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sorted_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for n in range ( len ( lst ) ) :
            if ( lst [ n ] >= biggest ) :
                biggest = lst [ n ]
        lst . remove ( biggest )
        sorted_lst . append ( biggest )
    return sorted_lst [ 0 : k ]


",{'top_k': 'correct_5_115.py'},{'top_k': ''},"def top_k ( sorted_lst , k ) :
    ref_sorted_lst = [ ]
    while sorted_lst :
        biggest = sorted_lst [ 0 ]
        for n in range ( len ( sorted_lst ) ) :
            if ( sorted_lst [ n ] >= biggest ) :
                biggest = sorted_lst [ n ]
        sorted_lst . remove ( biggest )
        ref_sorted_lst . append ( biggest )
    return ref_sorted_lst [ 0 : k ]
",N/A,0.594,0.953,0.000,0.000,0.266,22.859,24.703,5,5,0.286
question_5,100,0,wrong_5_050.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    newlist = [ ]
    while ( len ( newlist ) < k ) :
        newlist += [ max ( lst ) ]
        for i in range ( len ( lst ) ) :
            if ( i == max ( lst ) ) :
                print ( i )
                break
        del lst [ i ]
    return newlist


","def top_k ( lst , k ) :
    newlist = [ ]
    while ( len ( newlist ) < k ) :
        newlist += [ max ( lst ) ]
        for i in range ( len ( lst ) ) :
            if ( i == max ( lst ) ) :
                print ( i )
                break
        del lst [ i ]
    return newlist


","def top_k ( lst , k ) :
    newlist = [ ]
    while ( len ( newlist ) < k ) :
        newlist += [ max ( lst ) ]
        for i in range ( len ( lst ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                break
        del lst [ i ]
    return newlist


",{'top_k': 'correct_5_157.py'},{'top_k': ''},"def top_k ( lst , k ) :
    newlist = [ ]
    while ( len ( newlist ) < k ) :
        newlist += [ max ( lst ) ]
        for i in range ( len ( lst ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                break
        del lst [ i ]
    return newlist
",N/A,0.641,1.016,0.000,0.000,0.109,0.219,2.016,5,5,0.143
question_5,100,0,wrong_5_051.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
                lst . remove ( biggest )
                a . append ( biggest )
    return a [ 0 : k ]


","def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
                lst . remove ( biggest )
                a . append ( biggest )
    return a [ 0 : k ]


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
        lst . remove ( biggest )
        sort . append ( biggest )
    return sort [ 0 : k ]


",{'top_k': 'correct_5_017.py'},{'top_k': ''},"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
        lst . remove ( biggest )
        a . append ( biggest )
    return a [ 0 : k ]
",N/A,0.594,1.047,0.000,0.000,5.359,0.125,7.141,5,5,0.093
question_5,100,0,wrong_5_052.py,fail_other,1,1,"def top_k ( lst , k ) :
    a = sort_list ( lst )
    return a [ 0 : k ]


","def top_k ( lst , k ) :
    a = sort_list ( lst )
    return a [ 0 : k ]


","def top_k ( lst , k ) :
    a = sort_list ( lst )
    return a [ 0 : k ]


",{'top_k': 'correct_5_288.py'},{'top_k': ''},"def top_k ( lst , k ) :
    a = sort_list ( lst )
    return a [ 0 : k ]
",N/A,0.609,0.062,0.000,0.000,0.016,0.000,0.703,0,5,N/A
question_5,100,0,wrong_5_053.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    count = 0
    op = [ ]
    big = lst [ 0 ]
    while ( count < k ) :
        op += max ( lst )
        count += 1
    return op


","def top_k ( lst , k ) :
    count = 0
    op = [ ]
    big = lst [ 0 ]
    while ( count < k ) :
        op += max ( lst )
        count += 1
    return op


","def top_k ( lst , k ) :
    count = 0
    op = [ ]
    while ( count < k ) :
        op += [ max ( lst ) ]
        lst . remove ( max ( lst ) )
        count += 1
    return op


",{'top_k': 'correct_5_233.py'},{'top_k': ''},"def top_k ( lst , k ) :
    op = 0
    count = [ ]
    while ( op < k ) :
        count += [ max ( lst ) ]
        lst . remove ( max ( lst ) )
        op += 1
    return count
",N/A,0.609,0.312,0.000,0.000,0.047,47.594,48.562,5,5,0.588
question_5,100,0,wrong_5_054.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    count = 0
    op = [ ]
    big = lst [ 0 ]
    while ( count < k ) :
        op += [ max ( lst ) ]
        count += 1
    return op


","def top_k ( lst , k ) :
    count = 0
    op = [ ]
    big = lst [ 0 ]
    while ( count < k ) :
        op += [ max ( lst ) ]
        count += 1
    return op


","def top_k ( lst , k ) :
    count = 0
    op = [ ]
    while ( count < k ) :
        op += [ max ( lst ) ]
        lst . remove ( max ( lst ) )
        count += 1
    return op


",{'top_k': 'correct_5_233.py'},{'top_k': ''},"def top_k ( lst , k ) :
    count = 0
    op = [ ]
    big = lst [ 0 ]
    while ( count < k ) :
        op += [ max ( lst ) ]
        lst . remove ( max ( lst ) )
        count += 1
    return op
",N/A,0.688,0.328,0.000,0.000,0.094,51.172,52.297,5,5,0.200
question_5,100,0,wrong_5_055.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    values = [ ]
    greatest = lst [ 0 ]
    while ( len ( values ) < k ) :
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
        greatest = lst [ 0 ]
    return values


","def top_k ( lst , k ) :
    values = [ ]
    greatest = lst [ 0 ]
    while ( len ( values ) < k ) :
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
        greatest = lst [ 0 ]
    return values


","def top_k ( lst , k ) :
    values = [ ]
    while ( len ( values ) < k ) :
        greatest = lst [ 0 ]
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values


",{'top_k': 'correct_5_261.py'},{'top_k': ''},"def top_k ( lst , k ) :
    values = [ ]
    greatest = lst [ 0 ]
    while ( len ( values ) < k ) :
        greatest = lst [ 0 ]
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values
",N/A,0.641,1.750,0.000,0.000,0.250,0.156,2.828,5,5,0.240
question_5,100,0,wrong_5_056.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    values = [ ]
    while ( len ( values ) < k ) :
        for item in lst :
            greatest = lst [ 0 ]
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values


","def top_k ( lst , k ) :
    values = [ ]
    while ( len ( values ) < k ) :
        for item in lst :
            greatest = lst [ 0 ]
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values


","def top_k ( lst , k ) :
    values = [ ]
    while ( len ( values ) < k ) :
        greatest = lst [ 0 ]
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values


",{'top_k': 'correct_5_261.py'},{'top_k': ''},"def top_k ( lst , k ) :
    values = [ ]
    while ( len ( values ) < k ) :
        greatest = lst [ 0 ]
        for item in lst :
            if ( item > greatest ) :
                greatest = item
        lst . remove ( greatest )
        values . append ( greatest )
    return values
",N/A,1.766,1.234,0.000,0.000,0.312,0.109,3.453,5,5,0.136
question_5,100,0,wrong_5_057.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        sort . append ( biggest )
        if ( len ( sort ) == k ) :
            return sort
        else :
            continue


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        sort . append ( biggest )
        if ( len ( sort ) == k ) :
            return sort
        else :
            continue


","def top_k ( lst , k ) :
    n = [ ]
    while lst :
        big = lst [ 0 ]
        for ele in lst :
            if ( ele > big ) :
                big = ele
        if ( len ( n ) == k ) :
            break
        else :
            n . append ( big )
            lst . remove ( big )
    return n
    pass


",{'top_k': 'correct_5_163.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        if ( len ( sort ) == k ) :
            return sort
        else :
            sort . append ( biggest )
            lst . remove ( biggest )
    return sort
    pass
",N/A,0.688,0.016,0.000,0.000,0.672,11.391,12.797,5,5,0.404
question_5,100,0,wrong_5_058.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
    return new_lst
    pass


","def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
    return new_lst
    pass


","def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new_lst
    pass


",{'top_k': 'correct_5_082.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new_lst
    pass
",N/A,0.609,0.188,0.000,0.000,0.047,0.078,0.938,5,5,0.304
question_5,100,0,wrong_5_059.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( lst . remove ( max ( lst ) ) )
    return new_lst
    pass


","def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( lst . remove ( max ( lst ) ) )
    return new_lst
    pass


","def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new_lst
    pass


",{'top_k': 'correct_5_082.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_lst = [ ]
    for i in range ( k ) :
        new_lst . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new_lst
    pass
",N/A,0.625,0.172,0.000,0.000,0.031,0.094,0.938,5,5,0.308
question_5,100,0,wrong_5_060.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x < lst [ 0 ] ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]


","def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x < lst [ 0 ] ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
        lst . remove ( biggest )
        sort . append ( biggest )
    return sort [ 0 : k ]


",{'top_k': 'correct_5_017.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x > biggest ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]
",N/A,0.656,1.281,0.000,0.000,0.406,0.188,2.531,5,5,0.109
question_5,100,0,wrong_5_061.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x > lst [ 0 ] ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]


","def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x > lst [ 0 ] ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]


","def top_k ( lst , k ) :
    sort = [ ]
    while lst :
        biggest = lst [ 0 ]
        for i in lst :
            if ( i > biggest ) :
                biggest = i
        lst . remove ( biggest )
        sort . append ( biggest )
    return sort [ 0 : k ]


",{'top_k': 'correct_5_017.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new_lst = [ ]
    while lst :
        biggest = lst [ 0 ]
        for x in lst :
            if ( x > biggest ) :
                biggest = x
        lst . remove ( biggest )
        new_lst . append ( biggest )
    return new_lst [ 0 : k ]
",N/A,0.609,1.203,0.000,0.000,0.375,0.188,2.422,5,5,0.087
question_5,100,0,wrong_5_062.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        a . append ( biggest )
    return a [ : 3 ]


","def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        a . append ( biggest )
    return a [ : 3 ]


","def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        a . append ( biggest )
    return a [ : k ]


",{'top_k': 'correct_5_084.py'},{'top_k': ''},"def top_k ( lst , k ) :
    a = [ ]
    while lst :
        biggest = lst [ 0 ]
        for element in lst :
            if ( element > biggest ) :
                biggest = element
        lst . remove ( biggest )
        a . append ( biggest )
    return a [ : k ]
",N/A,1.031,0.750,0.000,0.000,0.375,0.203,2.359,5,5,0.024
question_5,100,0,wrong_5_063.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    if ( k <= 0 ) :
        return [ ]
    else :
        maxi = max ( lst )
        length = len ( lst )
        for i in range ( length ) :
            if ( lst [ i ] == maxi ) :
                pos = i
        new_list = lst . copy ( )
        new_list . pop ( pos )
        return ( [ maxi ] + top_k ( new_lst , ( k - 1 ) ) )


","def top_k ( lst , k ) :
    if ( k <= 0 ) :
        return [ ]
    else :
        maxi = max ( lst )
        length = len ( lst )
        for i in range ( length ) :
            if ( lst [ i ] == maxi ) :
                pos = i
        new_list = lst . copy ( )
        new_list . pop ( pos )
        return ( [ maxi ] + top_k ( new_lst , ( k - 1 ) ) )


","def top_k ( lst , k ) :
    if ( k <= 0 ) :
        return [ ]
    else :
        maxi = max ( lst )
        length = len ( lst )
        for i in range ( length ) :
            if ( lst [ i ] == maxi ) :
                pos = i
        new_list = lst . copy ( )
        new_list . pop ( pos )
        return ( [ maxi ] + top_k ( new_list , ( k - 1 ) ) )


",{'top_k': 'correct_5_258.py'},{'top_k': ''},"def top_k ( lst , k ) :
    if ( k <= 0 ) :
        return [ ]
    else :
        maxi = max ( lst )
        length = len ( lst )
        for i in range ( length ) :
            if ( lst [ i ] == maxi ) :
                pos = i
        new_list = lst . copy ( )
        new_list . pop ( pos )
        return ( [ maxi ] + top_k ( new_list , ( k - 1 ) ) )
",N/A,0.625,0.047,0.000,0.000,0.219,0.156,1.062,5,5,0.017
question_5,100,0,wrong_5_064.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , ( - 1 ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results
    pass


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , ( - 1 ) ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                counter += 1
    return results
    pass


","def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results


",{'top_k': 'correct_5_110.py'},{'top_k': ''},"def top_k ( lst , k ) :
    results = [ ]
    counter = 0
    while ( counter < k ) :
        for i in range ( ( - len ( lst ) ) , 0 ) :
            if ( lst [ i ] == max ( lst ) ) :
                results . append ( lst . pop ( i ) )
                break
        counter += 1
    return results
    pass
",N/A,0.641,1.094,0.000,0.000,3.219,0.188,5.219,5,5,0.151
question_5,100,0,wrong_5_065.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    x = [ ]
    for i in range ( ( k - 1 ) ) :
        y = i
        for j in lst :
            if ( y < j ) :
                y = j
        x += y
    return x
    pass


","def top_k ( lst , k ) :
    x = [ ]
    for i in range ( ( k - 1 ) ) :
        y = i
        for j in lst :
            if ( y < j ) :
                y = j
        x += y
    return x
    pass


","def top_k ( lst , k ) :
    x = [ ]
    for i in range ( k ) :
        a = 0
        for ele in lst :
            if ( ele >= a ) :
                a = ele
        lst . remove ( a )
        x . append ( a )
    return x


",{'top_k': 'correct_5_250.py'},{'top_k': ''},"def top_k ( lst , k ) :
    x = [ ]
    for i in range ( k ) :
        y = 0
        for j in lst :
            if ( y < j ) :
                y = j
        lst . remove ( y )
        x . append ( y )
    return x
    pass
",N/A,0.641,0.250,0.000,0.000,0.219,1.047,2.188,5,5,0.351
question_5,100,0,wrong_5_066.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    a = lst
    sort = [ ]
    while a :
        largest = a [ 0 ]
        for item in a :
            if ( item [ 1 ] > largest [ 1 ] ) :
                largest = item
        a . remove ( largest )
        sort . append ( largest )
    return sort [ : k ]


","def top_k ( lst , k ) :
    a = lst
    sort = [ ]
    while a :
        largest = a [ 0 ]
        for item in a :
            if ( item [ 1 ] > largest [ 1 ] ) :
                largest = item
        a . remove ( largest )
        sort . append ( largest )
    return sort [ : k ]


","def top_k ( lst , k ) :
    a = lst
    sort = [ ]
    while a :
        largest = a [ 0 ]
        for item in a :
            if ( item > largest ) :
                largest = item
        a . remove ( largest )
        sort . append ( largest )
    return sort [ : k ]


",{'top_k': 'correct_5_089.py'},{'top_k': ''},"def top_k ( lst , k ) :
    sort = lst
    a = [ ]
    while sort :
        largest = sort [ 0 ]
        for item in sort :
            if ( item > largest ) :
                largest = item
        sort . remove ( largest )
        a . append ( largest )
    return a [ : k ]
",N/A,0.766,0.906,0.000,0.000,0.344,14.344,16.375,5,5,0.275
question_5,100,0,wrong_5_067.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    while ( i in range ( ( k - 1 ) ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    while ( i in range ( ( k - 1 ) ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    result = [ ]
    while ( len ( result ) < k ) :
        result . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return result


",{'top_k': 'correct_5_066.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    while ( len ( new ) < k ) :
        new . append ( lst . pop ( lst . index ( max ( lst ) ) ) )
    return new
",N/A,0.781,0.312,0.000,0.000,0.031,20.828,21.969,5,5,0.367
question_5,100,0,wrong_5_068.py,success_wo_mut,1,1,"def top_k ( lst , k ) :
    new = [ ]
    for i in range ( ( k - 1 ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    new = [ ]
    for i in range ( ( k - 1 ) ) :
        new . append ( lst . pop ( max ( lst ) ) )
    return new


","def top_k ( lst , k ) :
    ls = [ ]
    for i in range ( k ) :
        ls . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return ls


",{'top_k': 'reference.py'},{'top_k': ''},"def top_k ( lst , k ) :
    new = [ ]
    for i in range ( k ) :
        new . append ( max ( lst ) )
        lst . remove ( max ( lst ) )
    return new
",N/A,0.734,0.328,0.000,0.000,0.031,0.109,1.203,5,5,0.393
